Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
3478,1.14,1.75,2.01,0.43,0.69,1.9,638.88,44.9,110.06,213.57,0.34,0.51,1.53,20.56,34.53,33.29,1.52,10.01,34.08,90.65,0.69,0.92,1.07,0.15,0.55,2.81,565.76,41.1,102.16,230.52,0.24,0.32,1.34,25.99,24.14,45.94,1.66,0.0,29.02,83.52,-5.79,-7.54,-10.21,0.28,0.87,3.04,641.77,65.77,57.63,239.92,0.22,0.29,1.3,18.08,22.36,11.57,1.74,8.41,30.35,153.34,0,TEST,3.0
3479,-8.96,-7.57,-9.74,0.02,-0.07,0.15,395.47,-8.81,96.56,20.85,-0.18,-0.16,0.84,26.32,-18.37,48.78,1.31,0.0,38.34,115.21,4.64,14.26,6.05,0.75,1.91,2.57,474.19,39.35,33.74,22.18,67.45,207.18,3.07,30.39,67.45,6.88,0.4,0.0,33.54,75.7,17.27,36.1,18.52,0.1,0.73,0.73,390.32,78.38,124.01,,52.16,109.04,2.09,34.31,52.16,33.11,0.63,0.0,18.28,41.44,0,TEST,3.0
3480,1.38,41.02,1.11,0.02,0.24,0.44,292.05,58.75,265.46,53.66,0.97,28.65,29.66,2.96,96.63,14.04,0.13,0.0,1.26,9.25,-8.35,183.86,-6.72,0.14,0.37,0.42,293.03,67.76,299.16,15.15,1.05,-23.03,-22.03,-4.92,104.54,11.25,-0.06,0.0,2.02,11.81,4.83,486.42,3.93,0.39,0.59,0.62,296.36,52.95,264.2,7.7,0.99,99.79,100.79,6.85,99.01,24.79,0.22,7.93,1.22,6.59,0,TEST,3.0
3481,-0.37,-1.0,-4.02,0.06,0.18,0.99,4000.12,250.22,2101.78,1891.48,0.62,1.69,2.74,32.98,63.47,22.06,2.07,5.13,366.5,-127.7,1.82,4.67,25.07,0.01,0.1,0.91,5015.11,233.85,2440.85,2284.75,0.61,1.57,2.57,36.27,61.03,24.4,1.7,7.83,340.69,-76.15,10.6,21.62,79.93,0.32,0.4,1.1,2745.5,91.03,1329.27,931.47,0.51,1.04,2.04,43.98,50.98,42.44,2.65,0.0,183.97,-96.79,0,TEST,3.0
3482,1.75,24.52,1.4,0.28,0.75,0.92,290.83,123.2,267.01,46.25,0.93,13.01,14.01,39.54,92.86,11.65,0.5,0.0,30.19,76.52,14.69,78.5,,0.11,1.08,1.21,246.14,186.39,191.76,23.73,0.81,4.34,5.34,45.38,81.28,29.53,4.24,0.0,14.54,33.28,11.73,73.41,8.11,0.22,1.1,1.2,251.71,178.73,204.17,20.47,0.84,5.26,6.26,46.93,84.03,17.78,10.7,0.0,17.09,40.58,0,TEST,3.0
3483,46.96,-28.04,5.76,0.19,0.21,0.21,44.66,,117.93,,2.67,-1.6,-0.6,204.32,267.45,21.25,-3.76,0.0,19.31,71.39,51.69,52.08,93.53,209.71,210.75,210.75,658.7,2.07,1.99,,0.01,0.01,1.01,51.69,0.76,8108.33,2.8,0.0,0.0,0.0,9.79,49.86,3.15,0.23,0.71,0.71,117.1,0.13,9.34,,0.8,4.1,5.1,9.79,80.37,22.32,0.98,0.0,0.0,0.0,0,TEST,3.0
3484,-2.3,-6.43,-0.96,0.35,1.06,1.07,151.89,61.23,87.13,0.92,0.64,1.8,2.8,61.44,64.28,2.11,1.02,0.0,26.6,112.57,2.06,5.08,,0.82,1.27,1.28,184.7,41.36,92.53,1.4,0.59,1.46,2.46,66.95,59.35,9.52,1.26,0.0,25.28,85.8,1.93,5.58,,0.48,1.36,1.37,160.14,74.12,84.03,0.8,0.65,1.89,2.89,56.95,65.46,6.59,1.38,0.0,19.35,71.33,0,TEST,3.0
3485,3.6,5.61,2.49,0.61,1.91,1.91,168.81,116.19,31.18,,0.36,0.56,1.56,4.94,35.92,17.15,2.29,23.4,0.93,24.8,-13.52,-26.55,-8.89,0.26,1.25,1.53,239.46,115.24,77.01,32.04,0.49,0.96,1.96,18.91,49.08,-10.35,2.18,16.47,21.34,135.11,11.29,40.03,,0.29,0.81,0.81,233.2,69.43,73.55,,0.72,2.55,3.55,31.89,71.8,26.8,0.53,26.1,9.84,36.78,0,TEST,3.0
3486,5.73,13.32,5.18,0.71,1.7,1.74,329.08,185.2,185.58,6.47,0.57,1.33,2.33,6.23,57.02,10.04,,0.0,0.45,6.41,11.98,21.13,3.21,1.71,2.31,2.31,97.65,25.18,41.81,,0.43,0.76,1.76,15.8,43.29,27.67,,0.0,0.76,8.44,33.64,46.94,6.99,4.02,5.48,5.48,75.61,20.02,13.63,,0.28,0.4,1.4,76.63,28.34,118.69,,9.91,6.82,54.66,0,TEST,3.0
3487,-2.89,-12.54,-3.8,0.04,0.38,0.58,478.48,114.01,345.18,75.58,0.77,3.34,4.34,11.76,76.94,0.83,0.42,2.82,19.26,95.97,8.81,26.06,6.77,0.09,0.54,0.66,279.53,77.15,168.94,21.34,0.66,1.96,2.96,22.78,66.18,16.85,0.6,3.5,7.56,37.62,1.93,5.0,1.89,0.11,0.57,0.66,355.71,91.41,187.99,18.52,0.61,1.59,2.59,15.87,61.4,6.13,0.65,6.46,9.66,55.2,0,TEST,3.0
3488,10.56,21.92,8.54,0.44,1.25,1.25,294.49,121.61,149.99,0.0,0.52,1.08,2.08,23.97,51.83,72.91,1.39,0.0,10.85,22.66,4.05,11.22,5.19,0.25,0.74,0.74,466.47,144.32,294.03,,0.64,1.77,2.77,13.48,63.93,26.0,0.69,0.0,12.08,31.05,-9.41,-40.54,-12.16,0.27,0.63,0.64,470.06,128.37,352.51,1.6,0.77,3.31,4.31,-0.48,76.78,6.47,0.45,0.0,11.54,59.61,0,TEST,3.0
3489,0.14,0.19,0.14,4.21,4.5,4.5,340.19,16.87,57.56,,0.24,0.31,1.31,0.14,23.68,23.54,2.81,0.0,0.0,0.0,4.18,5.6,1.54,3.55,5.49,5.49,133.98,46.89,24.15,,0.25,0.34,1.34,23.89,25.22,116.25,,0.0,7.25,28.88,-27.02,-28.3,-14.65,13.39,22.13,22.13,197.4,77.13,8.82,,0.05,0.05,1.05,42.69,4.52,-597.99,,0.0,37.8,107.31,0,TEST,3.0
3490,-6.77,-109.7,-1240.59,0.0,0.04,1.11,66739.09,2021.1,49524.1,54361.25,0.94,15.21,16.21,-4.18,93.83,-5.23,1.54,18.78,473.85,-453.03,7.29,55.56,2.9,0.27,0.28,1.4,144.87,0.91,70.94,79.4,0.81,6.18,7.63,10.4,80.99,11.21,19.65,31.28,0.92,12.81,2.78,-104.66,2.85,1.26,1.32,2.68,372.83,6.22,107.49,145.95,1.03,-38.65,-37.65,5.9,102.66,6.15,4.68,72.37,2.35,13.76,0,TEST,3.0
3491,16.09,86.46,8.15,0.62,1.16,1.26,184.43,26.02,47.96,4.74,0.81,4.37,5.37,35.3,81.38,35.73,0.37,0.0,9.73,35.89,4.05,21.96,1.14,0.28,0.99,1.24,102.14,29.83,42.57,11.05,81.57,442.8,5.43,39.77,81.57,16.84,0.39,0.0,8.28,59.69,4.53,19.5,1.92,0.61,1.07,1.64,154.29,26.44,56.38,31.7,76.76,330.35,4.3,52.03,76.76,21.19,0.61,0.0,15.88,63.39,0,TEST,3.0
3492,-0.62,-0.31,,0.01,0.96,0.96,,,,,-0.99,-0.5,0.5,-0.62,-99.48,0.62,,0.0,,0.0,0.49,3.42,1.38,0.01,0.66,1.2,1016.98,545.67,837.02,452.57,0.86,5.94,6.94,0.49,85.6,0.58,,0.0,0.0,0.0,0.1,0.7,0.06,0.26,1.03,1.2,207.09,130.83,169.99,29.85,0.85,5.84,6.84,0.1,85.39,0.12,,0.0,0.0,0.0,0,TEST,3.0
3493,13.8,19.12,45.36,0.22,0.23,1.73,1196.48,3.71,272.45,414.79,0.27,0.38,1.39,58.03,27.83,119.64,1.27,0.0,145.39,172.27,-19.37,-52.31,-65.19,0.04,0.09,0.66,1224.9,34.95,203.35,384.05,0.6,1.63,2.7,17.97,60.4,-9.26,0.66,38.6,89.34,76.15,3.51,4.7,11.84,0.4,0.48,2.2,1226.69,17.65,237.84,409.32,0.22,0.3,1.34,41.64,22.18,97.12,1.36,0.0,91.68,165.73,0,TEST,3.0
3494,2.71,2.84,5.19,85.98,85.98,122.5,347.06,,5.64,208.66,0.05,0.05,1.05,2.71,4.53,59.84,,0.0,0.0,0.0,-7.68,-9.49,-21.46,3.82,3.82,5.28,1016.68,,190.39,278.4,19.02,23.49,1.23,6.56,19.02,-40.4,,0.0,39.8,82.7,-11.59,-14.49,-1487.5,3.39,3.43,4.99,46710.3,369.0,9252.0,14463.0,20.03,25.04,1.25,-11.59,20.03,-57.88,,0.0,0.0,0.0,0,TEST,3.0
3495,11.59,25.26,8.56,0.48,1.43,1.49,268.76,124.48,132.32,7.53,0.54,1.18,2.18,21.8,54.13,27.76,1.96,0.0,7.54,38.76,10.47,26.44,7.6,0.14,1.13,1.32,264.26,118.24,120.29,22.33,60.4,152.51,2.53,17.54,60.4,21.42,1.39,0.0,3.7,21.66,14.29,23.03,10.88,0.1,2.32,2.58,277.21,123.34,55.65,14.42,37.95,61.18,1.61,21.93,37.95,44.54,1.69,0.0,4.21,18.53,0,TEST,3.0
3496,31.92,34.92,135.76,1.13,7.75,8.89,1548.03,695.82,105.01,121.1,0.09,0.09,1.09,31.92,8.59,385.2,2.43,0.0,0.0,0.0,7.79,22.72,24.95,0.48,0.97,1.05,1165.37,203.38,283.04,32.99,0.56,1.64,2.92,8.01,56.28,17.34,0.94,31.7,0.5,1.79,7.49,20.56,19.68,0.44,0.65,0.82,955.69,42.2,179.62,33.4,0.49,1.35,2.74,8.69,49.2,21.82,0.69,21.41,2.26,7.57,0,TEST,3.0
3497,-4.01,-5.49,-1.0,1.16,4.56,5.0,91.17,46.71,13.73,6.17,0.27,0.37,1.37,116.7,26.87,57.41,3.91,0.0,30.23,84.22,-56.42,-140.39,-13.18,0.2,2.2,2.2,85.02,73.14,36.57,,0.6,1.49,2.49,108.51,59.81,-57.92,10.56,0.0,38.52,106.88,-20.02,-52.26,-2.48,1.33,2.56,2.56,45.16,21.15,17.26,,0.62,1.61,2.61,284.15,61.69,-24.23,37.99,0.0,37.74,97.13,0,TEST,3.0
3498,-2.59,120.95,,0.0,0.17,0.98,,,,,1.02,-47.79,-46.79,-2.59,102.14,-2.53,-5.61,0.0,,0.0,-10.48,94.47,-93.86,0.41,3.66,3.66,3259.24,701.88,18.97,0.0,1.0,-8.99,-9.01,-10.42,99.77,-6.39,1.09,60.31,0.37,-0.82,-1.81,25.5,-6.68,0.01,0.74,0.74,1346.82,304.63,366.26,0.0,0.98,-13.89,-14.12,-0.93,98.35,4.58,0.78,33.91,2.23,7.44,0,TEST,3.0
3499,0.04,0.07,0.11,0.11,1.03,2.91,924.39,143.77,156.35,298.27,0.37,0.58,1.58,36.07,36.7,28.03,1.65,0.0,91.49,-55664.25,1.26,2.05,3.24,0.42,1.55,3.45,937.53,179.75,158.93,301.81,0.39,0.63,1.63,35.38,38.6,26.51,2.03,8.3,65.23,-1075.33,1.36,1.95,2.82,0.19,1.49,3.76,756.91,148.72,114.25,259.37,0.31,0.44,1.44,42.42,30.52,48.92,1.99,0.0,63.29,-3560.31,0,TEST,3.0
3500,14.93,83.84,6.12,0.34,1.11,1.11,149.12,86.44,112.51,,0.82,4.62,5.62,14.93,82.19,20.02,1.18,0.0,0.0,0.0,2.88,13.05,1.53,0.14,0.97,0.97,193.07,123.34,148.83,,0.78,3.53,4.53,2.88,77.94,6.63,0.91,0.0,0.0,0.0,2.32,10.02,1.03,0.34,1.15,1.15,162.29,99.77,123.4,,0.77,3.33,4.33,2.32,76.89,10.79,2.01,0.0,0.0,0.0,0,TEST,3.0
3501,5.69,14.12,3.38,0.04,1.6,1.6,216.36,188.71,118.27,,0.6,1.48,2.48,37.28,59.69,23.86,4.59,1.35,18.77,61.54,3.18,5.22,1.82,0.01,2.43,2.43,207.93,174.95,30.79,,0.39,0.64,1.64,59.92,38.97,20.57,4.5,20.21,32.41,83.79,8.0,17.4,3.14,1.25,1.76,1.76,142.86,38.71,50.97,,0.54,1.17,2.17,52.69,54.01,21.65,8.7,17.6,17.54,69.65,0,TEST,3.0
3502,14.07,20.78,20.36,0.02,0.99,1.55,526.73,111.6,35.98,64.72,0.27,0.4,1.48,18.62,32.31,65.18,1.13,17.96,6.59,22.54,11.4,18.11,30.66,0.0,0.12,0.95,978.9,34.15,158.09,248.48,0.34,0.54,1.59,14.94,33.67,45.09,0.93,15.43,6.88,17.25,2.19,3.15,3.73,0.0,0.57,0.99,621.39,76.12,11.86,55.42,0.27,0.4,1.44,5.41,27.4,23.37,0.96,20.09,3.87,70.18,0,TEST,3.0
3503,7.09,9.99,11.25,0.0,0.14,4.21,577.7,11.71,21.98,362.44,0.29,0.41,1.41,7.09,29.02,78.98,2.42,25.18,0.0,0.0,5.96,8.12,9.88,0.0,0.27,4.45,603.44,27.65,17.49,434.74,0.27,0.36,1.36,5.96,26.61,66.13,3.71,23.68,0.0,0.0,-2.78,-4.18,-4.96,0.0,0.29,3.66,649.2,37.58,34.54,445.46,0.33,0.5,1.5,-2.78,33.45,16.61,3.23,28.07,0.0,0.0,0,TEST,3.0
3504,-2.44,-192.9,-4.02,0.0,0.2,0.83,598.96,54.77,131.42,182.43,0.94,74.54,78.93,18.31,98.73,3.89,0.04,25.35,34.15,151.38,0.51,38.1,1.37,0.06,0.48,1.13,968.37,178.72,226.14,297.85,0.96,70.95,74.19,16.64,95.63,4.11,0.2,31.69,31.4,107.99,0.04,6.37,0.06,0.02,0.29,0.93,618.66,70.0,202.75,194.58,0.96,173.27,180.19,17.72,96.16,4.04,0.18,23.42,21.89,104.1,0,TEST,3.0
3505,0.39,1.26,1.22,0.04,0.34,0.76,1130.66,157.68,483.63,220.47,0.69,2.21,3.21,7.26,68.87,20.93,0.82,3.6,21.32,-171.83,0.64,2.85,2.87,0.07,0.34,0.7,1629.09,195.27,713.17,268.79,0.76,3.38,4.44,6.1,76.02,19.79,0.78,1.66,17.39,-338.71,0.77,4.5,3.26,0.16,0.51,0.64,1548.93,307.61,699.13,113.95,0.82,4.8,5.86,9.32,81.98,11.81,0.66,11.25,28.47,163.24,0,TEST,3.0
3506,-6.9,363.02,-8.94,0.36,1.3,1.3,420.95,22.89,160.88,0.0,1.02,-53.62,-52.62,-6.9,101.9,-6.29,-0.03,0.0,0.0,0.0,-20.12,-26.39,-13.28,0.65,2.53,2.85,240.28,92.03,56.11,17.79,23.77,31.18,1.31,-15.24,23.77,-71.37,2.33,0.0,2.72,-32.39,2.59,3.84,2.03,0.43,1.71,1.99,285.36,104.55,90.73,24.89,32.46,48.07,1.48,11.83,32.46,22.13,1.87,0.0,5.7,48.46,0,TEST,3.0
3507,0.37,8.92,0.09,0.16,1.0,1.01,89.84,71.7,85.17,0.02,0.96,23.12,24.12,0.84,95.85,0.91,1.14,0.0,0.12,34.94,1.29,9.01,4.08,0.3,1.11,1.11,1152.85,791.6,977.14,,0.86,5.99,6.99,1.65,85.7,4.45,2.97,0.0,1.13,3.75,-0.26,-5.35,-0.51,0.09,4.94,9.31,722.88,369.56,76.1,332.25,0.95,19.79,20.79,-0.26,95.19,0.62,98.82,0.0,0.0,0.0,0,TEST,3.0
3508,-1.07,-1.22,-11.89,33.83,39.07,41.13,4049.91,258.97,52.39,109.47,0.04,0.04,1.15,10.64,12.74,206.64,1.93,0.0,130.3,-3494.1,0.97,1.1,9.92,45.74,51.4,53.97,3713.14,218.55,41.68,107.01,0.03,0.04,1.13,13.49,3.21,297.25,2.33,0.0,88.72,1066.73,2.31,2.6,25.87,27.07,30.29,31.76,4083.27,246.72,82.13,120.74,0.04,0.05,1.13,14.75,4.47,217.04,2.55,0.0,97.69,4259.81,0,TEST,3.0
3509,30.68,54.83,34.25,0.03,1.74,1.74,406.32,302.26,177.0,,0.44,0.79,1.79,30.68,44.05,69.66,2.41,0.0,0.0,0.0,23.39,46.65,17.44,0.05,1.39,1.71,271.3,178.51,132.51,41.71,0.5,0.99,1.99,35.16,49.85,48.21,3.21,0.0,8.77,27.28,6.2,9.13,20.64,1.99,3.89,3.89,1212.64,235.68,123.9,,0.32,0.47,1.47,9.64,32.1,20.49,1.5,0.0,11.46,28.12,0,TEST,3.0
3510,4.04,4.28,2.92,18.46,19.81,19.81,262.59,15.81,11.72,,0.06,0.06,1.06,20.48,5.65,136.06,9.01,0.0,11.86,62.2,5.18,5.48,,16.93,18.63,18.63,374.95,29.91,17.68,,0.06,0.06,1.06,21.33,5.62,167.93,8.54,0.0,12.26,41.29,3.57,6.44,,0.99,1.86,1.86,316.35,82.29,94.01,,0.45,0.8,1.8,17.91,44.59,19.67,1.6,0.0,9.15,43.73,0,TEST,3.0
3511,0.55,0.58,0.17,18.7,22.96,22.96,75.58,20.18,4.74,,0.04,0.05,1.05,2.21,4.36,12.66,,0.0,0.5,27.8,20.16,23.68,4.69,4.22,6.73,6.73,84.65,31.19,12.44,,0.15,0.17,1.17,38.33,14.86,135.65,,0.0,4.23,36.63,20.1,24.51,9.86,4.42,-5.56,-5.56,178.64,36.11,31.79,,0.18,0.22,1.22,20.1,17.99,111.7,,0.0,0.0,0.0,0,TEST,3.0
3512,0.29,0.3,1.69,584.63,1357.63,1357.63,2160.33,1216.52,1.57,,0.04,0.04,1.04,2.13,4.05,7.05,,0.0,10.93,11.57,-4.04,-4.41,-23.38,13.1,22.7,22.7,2107.02,880.68,91.82,,0.08,0.09,1.09,-4.04,8.38,-48.19,,0.0,0.0,0.0,12.72,36.06,1.37,1.6,1.6,1.6,39.07,,24.21,,0.65,1.83,2.83,392.35,64.72,19.65,,0.0,40.75,94.25,0,TEST,3.0
3513,0.03,0.26,0.18,0.0,0.15,0.4,2154.4,256.26,1358.76,460.36,0.88,7.46,8.46,27.65,88.18,15.84,0.19,21.11,163.44,-145.21,0.05,0.37,0.26,0.02,0.12,0.36,1714.46,131.89,701.63,325.23,0.85,5.8,6.8,34.57,85.29,23.14,0.23,39.26,162.55,-106.18,7.34,27.03,27.1,0.08,0.12,0.35,1343.45,43.06,882.28,196.08,0.73,2.68,3.68,53.74,72.83,47.78,0.38,0.0,171.26,-129.56,0,TEST,3.0
3514,15.28,24.15,5.9,0.39,1.55,2.71,140.64,58.62,42.26,59.79,0.37,0.58,1.58,22.17,36.74,41.58,,6.09,2.66,24.82,16.11,20.4,6.49,0.36,1.52,4.78,146.77,35.39,18.46,98.84,0.21,0.27,1.27,18.01,21.03,76.58,,8.22,0.77,12.67,9.77,14.67,5.33,0.18,0.96,3.0,198.58,50.92,65.55,133.68,0.33,0.5,1.5,9.77,33.38,29.27,,0.0,0.0,0.0,0,TEST,3.0
3515,-2.62,-4.53,-25.11,0.01,0.13,0.91,3483.14,66.81,561.86,443.53,0.42,0.72,1.72,4.13,42.01,2.66,0.97,7.62,64.62,-128.75,0.27,0.4,2.14,0.0,0.05,0.69,2848.76,27.36,402.8,422.71,0.31,0.45,1.45,9.07,31.04,22.67,0.87,12.58,49.93,1489.38,0.09,0.13,0.59,0.02,0.43,1.09,2428.45,198.8,342.34,327.01,0.3,0.42,1.42,10.07,29.6,17.48,0.97,9.97,44.27,-127.39,0,TEST,3.0
3516,0.47,0.58,0.09,4.97,4.97,4.97,65.74,,10.72,,0.18,0.23,1.23,167.99,18.4,96.43,4.83,0.0,30.25,86.62,3.11,3.81,0.76,4.11,6.19,6.19,88.55,29.45,14.14,,0.19,0.23,1.23,146.34,18.54,106.2,,0.0,34.84,84.05,4.67,20.67,3.21,0.37,0.62,0.62,249.75,4.77,18.89,,0.77,3.42,4.42,35.64,77.39,12.05,0.97,0.0,21.25,60.55,0,TEST,3.0
3517,-5.95,-6.55,-27.94,7.13,7.73,12.7,1708.67,37.06,62.11,312.72,0.05,0.06,1.1,12.31,9.13,134.61,1.71,0.0,85.7,278.59,1.08,1.17,4.11,10.8,11.59,16.58,1389.31,34.44,43.48,216.74,0.05,0.05,1.08,19.82,5.02,275.63,1.96,0.0,50.55,103.14,0.48,0.52,1.83,9.18,9.95,13.83,1379.62,46.67,61.03,236.88,0.06,0.07,1.09,19.93,5.99,206.07,2.43,0.0,51.9,121.72,0,TEST,3.0
3518,-33.26,-17389.66,-16.03,0.95,1.0,1.0,175.44,8.92,173.18,,1.0,521.83,522.83,-33.26,99.81,-33.32,,0.0,0.0,0.0,7.23,94.99,,0.18,0.24,1.07,3024.98,171.93,2763.93,2309.51,0.92,12.13,13.13,7.23,92.39,7.83,,0.0,0.0,0.0,1.28,5.79,,0.21,0.79,0.79,308.56,136.19,237.63,,0.78,3.52,4.52,7.87,77.9,8.73,1.19,0.0,4.12,32.64,0,TEST,3.0
3519,26.4,47.22,4.51,4.67,5.05,5.05,62.12,4.43,11.62,0.01,0.22,0.4,1.79,33.17,44.09,131.99,13.35,0.0,1.15,13.69,31.98,60.22,10.66,1.65,1.9,2.05,121.29,14.0,56.13,8.55,0.47,0.88,1.88,37.36,46.89,70.45,15.19,0.0,1.34,8.18,31.43,44.73,9.95,1.86,3.16,3.29,115.2,43.71,33.7,4.28,0.3,0.42,1.42,39.58,29.73,109.52,27.13,0.0,1.92,12.11,0,TEST,3.0
3520,-1.07,11.37,-2.22,0.02,4.24,4.24,756.43,494.71,117.44,,1.09,-11.57,-10.64,1.24,109.4,-0.98,2.51,28.49,4.81,25.39,2.08,-22.95,4.48,0.02,3.13,3.13,715.58,452.62,129.87,,1.05,-11.53,-11.02,4.29,109.08,2.0,1.98,32.49,4.75,20.82,2.16,-25.81,,0.08,2.62,2.62,371.69,273.26,101.03,,1.03,-12.3,-11.93,5.06,103.09,2.1,3.15,14.31,2.28,18.56,0,TEST,3.0
3521,7.42,19.71,2.9,0.67,1.44,1.55,142.04,61.89,76.45,8.83,0.62,1.66,2.66,39.02,62.35,19.85,4.28,5.43,12.33,65.17,2.84,7.12,1.21,0.86,1.57,1.67,154.78,62.08,83.94,8.15,0.59,1.49,2.5,31.39,59.44,12.66,8.83,2.25,8.41,51.16,1.85,4.4,1.12,0.86,1.45,1.74,219.59,69.6,102.96,34.36,0.58,1.38,2.38,32.55,57.97,8.0,8.37,8.24,12.99,54.68,0,TEST,3.0
3522,0.03,0.06,0.08,0.03,0.28,1.22,1036.76,115.93,463.74,444.62,0.49,0.99,2.03,21.19,50.67,11.12,1.16,0.0,60.26,156.29,0.0,0.0,0.01,0.07,0.16,0.64,1565.43,75.6,842.9,411.63,0.61,1.65,2.69,13.68,61.38,8.22,0.66,0.0,38.54,170.51,0.09,0.24,0.27,0.04,0.18,0.68,1048.68,83.34,568.61,284.06,0.6,1.56,2.62,10.47,59.61,11.96,0.67,0.0,18.45,79.8,0,TEST,3.0
3523,6.46,14.32,6.57,0.04,0.66,0.76,370.29,124.2,164.74,20.69,0.55,1.22,2.22,14.22,54.87,18.37,0.78,9.36,7.89,46.94,1.51,3.2,0.81,0.07,0.29,0.55,194.59,20.72,71.43,25.07,0.53,1.12,2.12,9.91,52.88,12.33,0.69,15.1,3.13,33.33,4.96,9.69,5.96,0.15,0.35,0.55,437.17,39.56,137.96,40.4,0.49,0.95,1.95,16.0,48.76,22.58,0.72,16.22,9.72,31.7,0,TEST,3.0
3524,30.2,39.92,7.08,3.99,4.56,4.56,78.03,10.35,18.31,,0.24,0.32,1.32,75.3,24.34,124.09,,0.0,10.57,48.18,8.22,23.23,5.94,0.65,0.81,0.81,263.23,27.27,164.31,,0.65,1.83,2.83,32.58,64.62,32.51,0.73,0.0,17.62,48.21,-6.25,-20.8,-5.08,0.52,0.89,0.96,295.44,73.7,199.53,15.67,0.7,2.32,3.32,17.09,69.92,13.6,0.88,0.0,18.95,60.49,0,TEST,3.0
3525,0.18,0.6,0.07,0.39,1.11,1.29,129.75,55.24,73.33,14.07,0.69,2.26,3.26,41.44,69.3,3.43,1.83,2.85,14.71,89.95,21.06,67.81,,0.45,1.4,1.4,192.65,116.95,123.08,0.05,0.69,2.22,3.22,34.24,68.94,34.03,4.0,0.0,5.04,22.15,25.67,33.68,,2.63,4.62,4.62,120.56,44.19,22.22,0.07,0.24,0.31,1.31,53.77,23.78,128.12,6.25,0.0,6.71,28.64,0,TEST,3.0
3526,0.1,0.13,1.74,0.07,0.48,0.6,6145.62,469.64,1133.35,139.15,0.19,0.23,1.23,0.1,18.65,29.62,0.92,0.0,0.0,0.0,0.02,0.05,0.03,0.07,0.31,1.01,717.12,111.9,198.46,335.52,68.77,220.18,3.2,0.02,68.77,3.07,0.98,39.39,0.0,0.0,4.55,10.44,3.9,0.12,0.25,1.39,312.03,20.44,16.01,177.86,56.41,129.39,2.29,4.55,56.41,11.32,1.69,45.58,0.0,0.0,0,TEST,3.0
3527,0.22,1.12,1.18,0.04,0.45,0.75,1990.11,495.0,1140.44,379.71,0.72,3.75,5.18,4.15,80.71,6.44,0.55,10.23,21.5,88.95,0.48,2.39,1.8,0.0,0.55,0.87,1381.3,441.76,628.27,257.66,73.1,367.71,5.03,4.38,73.1,6.7,0.69,13.47,10.25,33.29,-3.31,-16.51,-15.35,0.0,0.59,0.94,1686.57,495.65,585.91,295.28,71.56,356.68,4.98,0.82,71.56,2.44,0.7,15.45,13.67,307.51,0,TEST,3.0
3528,28.55,80.46,64.27,1.42,1.51,1.51,243.14,46.14,520.14,,0.65,1.82,2.82,32.53,64.52,44.25,10.75,0.0,8.97,9.79,-1.52,-10.62,-4.65,0.5,0.66,0.66,1115.64,152.66,920.89,,0.86,6.0,7.0,17.01,85.71,8.0,0.32,0.0,56.78,71.01,-24.08,245.92,-100.67,0.1,0.34,0.34,1522.05,374.75,1608.53,,1.1,-11.21,-10.21,1.91,109.79,-12.41,-0.15,0.0,108.65,222.37,0,TEST,3.0
3529,2.28,6.74,0.58,0.61,1.37,1.37,93.12,41.15,49.8,0.16,0.66,1.95,2.95,69.48,66.14,8.15,3.41,6.7,17.19,89.96,2.48,5.31,,0.38,1.48,1.48,175.87,93.44,82.72,0.0,53.27,113.98,2.14,73.62,53.27,10.85,5.59,1.33,31.36,89.89,4.35,9.42,0.76,0.45,1.9,1.9,63.76,41.47,27.85,0.0,50.92,110.31,2.17,155.61,50.92,16.27,4.5,1.09,24.62,86.4,0,TEST,3.0
3530,-0.25,43.12,-0.61,0.07,0.37,0.8,899.86,268.96,894.47,389.62,1.01,-176.58,-175.58,7.16,100.57,2.92,-0.03,0.0,18.31,68.08,-7.99,93.51,-25.08,0.3,0.52,0.84,1142.97,253.53,1154.87,370.69,1.09,-12.71,-11.71,-2.75,108.54,-4.66,-0.59,0.0,16.43,25.02,-0.31,-6.49,-2.47,0.03,0.22,0.85,2870.74,525.7,2603.13,1692.07,0.95,19.72,20.72,4.19,95.17,2.14,0.25,3.41,35.48,117.9,0,TEST,3.0
