Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
1590,10.39,-6.8,20.36,0.16,6.32,6.32,713.15,567.94,90.04,,2.53,-1.65,-0.65,6.03,252.81,4.11,,0.0,-8.53,77.52,2.5,-3.76,7.2,0.1,1.32,1.32,1050.8,592.8,221.53,,1.66,-2.51,-1.51,2.5,166.43,5.25,1.45,25.7,0.0,0.0,40.07,209.39,37.06,24.99,26.01,26.01,336.66,4.26,4.16,,0.81,4.23,5.23,40.07,80.86,84.1,1.46,0.0,0.0,0.0,0,TRAIN,0.0
1591,0.1,0.15,0.1,0.28,1.14,1.71,382.26,110.28,128.39,74.2,0.34,0.51,1.51,12.97,33.96,45.99,1.57,0.0,13.52,174.16,6.79,9.8,6.33,0.64,2.16,2.43,340.14,157.33,103.11,28.3,0.31,0.44,1.44,11.94,30.74,69.22,2.75,0.0,4.8,83.77,4.42,12.04,7.25,0.18,0.62,0.83,596.29,132.66,300.23,63.67,0.63,1.72,2.72,9.72,63.27,18.15,0.7,0.0,8.68,73.64,0,TRAIN,0.0
1592,-8.54,-52.68,-38.2,0.01,0.41,1.12,1628.55,157.3,336.78,285.07,0.76,4.67,6.17,2.47,83.79,-0.03,0.84,31.68,49.27,-810.87,3.04,17.51,10.31,0.1,0.81,2.63,1237.72,127.4,160.15,332.29,0.76,4.39,5.76,13.01,82.63,15.14,0.71,15.77,33.8,134.74,2.21,13.74,9.0,0.04,0.42,1.79,1480.82,141.25,338.86,516.39,0.78,4.83,6.21,10.53,83.9,11.88,0.61,12.4,33.83,100.93,0,TRAIN,0.0
1593,31.0,178.9,49.97,0.2,1.21,1.21,586.82,486.25,479.81,,0.83,4.77,5.77,31.58,82.67,37.49,,0.0,0.95,1.52,6.89,29.93,10.37,0.57,1.3,1.3,549.15,306.07,416.89,,0.77,3.34,4.34,6.89,76.97,8.96,,0.0,0.0,0.0,18.89,19.31,5.99,29.45,45.97,45.97,115.48,41.04,2.48,,0.02,0.02,1.02,18.89,2.18,868.52,,0.0,0.0,0.0,0,TRAIN,0.0
1594,8.24,13.57,2.26,2.31,2.35,2.54,99.74,1.69,37.95,7.31,0.39,0.65,1.65,115.62,39.23,21.01,,0.0,29.42,82.4,6.75,8.72,1.87,4.15,4.27,4.61,101.38,2.51,21.03,7.25,0.23,0.29,1.29,129.92,22.68,29.74,,0.0,34.21,86.76,4.19,5.19,1.83,4.32,4.97,5.4,158.91,18.13,27.95,12.05,0.19,0.24,1.24,65.84,19.38,21.6,,0.0,26.92,81.6,0,TRAIN,0.0
1595,-4.85,-6.54,-15.92,1.42,1.72,5.82,1194.88,14.48,49.63,206.52,0.1,0.14,1.35,12.96,25.79,53.4,1.06,0.0,58.47,235.46,9.84,12.65,21.4,3.36,3.95,9.39,793.75,18.68,31.35,172.73,0.11,0.15,1.29,27.34,22.24,174.3,1.35,0.0,38.06,71.98,-6.86,-8.58,-18.72,3.79,4.3,12.16,993.67,15.68,30.97,246.79,0.11,0.14,1.25,13.98,20.06,32.01,1.42,0.0,56.89,284.22,0,TRAIN,0.0
1596,0.11,0.54,1.02,0.02,0.6,0.8,3359.67,1309.66,1390.64,457.35,0.76,3.72,4.92,6.4,79.69,9.68,0.59,25.66,58.01,-53.96,5.0,15.42,12.69,0.14,0.48,0.75,926.52,189.14,545.45,145.66,0.68,2.08,3.08,11.45,67.57,28.17,0.7,0.0,16.37,360.94,0.63,1.87,2.45,0.12,0.26,0.8,1421.24,98.78,710.5,386.14,0.59,1.74,2.98,9.44,66.43,20.06,0.67,0.0,34.41,-80.18,0,TRAIN,0.0
1597,21.04,29.58,3.4,0.74,2.29,2.29,58.85,26.07,16.82,0.0,0.29,0.41,1.41,21.04,28.89,98.28,3.09,0.0,0.0,0.0,21.08,26.87,8.4,0.31,3.86,3.86,145.45,109.85,30.89,,0.22,0.27,1.27,21.08,21.55,108.06,4.79,0.0,0.0,0.0,3.57,4.61,2.48,0.96,3.42,3.78,252.76,139.52,56.72,20.94,0.23,0.29,1.29,3.57,22.69,19.92,7.84,0.0,0.0,0.0,0,TRAIN,0.0
1598,4.97,10.87,0.48,0.66,1.36,1.36,35.25,13.07,18.84,0.0,0.54,1.19,2.19,48.76,54.24,23.61,1.96,0.0,4.24,57.25,2.37,5.06,0.7,-0.48,1.6,1.6,107.07,115.97,55.74,,0.53,1.14,2.14,52.8,53.18,18.59,3.14,0.0,14.79,66.37,0.53,3.82,0.65,0.19,1.19,1.19,442.39,157.35,157.52,,0.86,6.18,7.18,15.15,86.07,4.46,1.13,49.88,17.76,67.79,0,TRAIN,0.0
1599,17.93,55.18,4.24,0.71,1.94,1.96,86.1,48.53,37.61,0.83,0.67,2.08,3.08,178.45,67.5,33.14,4.31,2.26,37.97,84.05,16.27,31.02,4.09,0.39,1.76,1.79,91.65,48.84,35.64,0.96,0.48,0.91,1.91,171.81,47.55,53.35,1.93,0.0,39.06,82.11,32.59,59.51,12.97,0.8,2.34,2.35,144.8,80.78,52.68,0.64,0.45,0.83,1.83,110.67,45.24,82.56,4.51,0.0,31.06,65.72,0,TRAIN,0.0
1600,3.12,4.05,7.91,2.23,3.77,8.06,923.46,43.28,28.23,123.01,0.1,0.13,1.3,24.83,23.1,132.21,1.11,0.0,55.07,189.1,-7.29,-10.1,-16.25,0.86,1.63,4.09,813.85,40.59,52.38,130.82,0.16,0.22,1.39,14.31,27.87,16.66,1.11,0.0,48.15,265.92,0.06,0.08,0.13,0.17,1.2,3.79,710.08,48.02,46.82,123.14,0.08,0.09,1.24,25.26,19.42,134.24,1.09,0.0,49.14,246.69,0,TRAIN,0.0
1601,-31.48,150.31,-14.04,0.15,0.83,0.83,162.35,111.04,163.17,,1.21,-5.77,-4.77,81.42,120.94,-19.65,-0.11,16.01,50.35,135.49,2.14,31.0,1.0,0.34,1.12,1.12,171.12,111.52,143.09,,0.93,13.47,14.47,71.07,93.09,6.49,3.14,6.12,32.31,88.15,-26.37,180.02,-6.45,0.45,0.89,0.89,89.04,42.61,96.99,,1.15,-7.83,-6.83,93.47,114.65,-20.61,-6.31,2.08,29.32,122.93,0,TRAIN,0.0
1602,50.05,60.06,34.69,4.5,4.88,4.88,252.28,,40.62,,0.17,0.2,1.2,66.23,16.68,327.28,4.09,0.0,11.22,19.25,-1.33,-1.52,-4.0,120.96,123.31,123.31,1098.87,0.82,7.3,0.0,0.13,0.15,1.15,8.9,12.74,27.44,5.88,9.86,30.79,63.19,-8.99,-9.47,,102.75,105.07,105.07,,,,,0.05,0.05,1.05,-8.99,5.03,-64.48,6.89,3.98,,,0,TRAIN,0.0
1603,-40.32,-324.22,-2.18,0.79,1.17,1.17,19.66,6.38,16.53,,0.88,7.04,8.04,-40.32,87.56,-46.05,,0.0,0.0,0.0,-41.96,112.1,-6.9,0.18,0.73,0.73,59.99,44.38,80.77,,1.37,-3.67,-2.67,-41.96,137.43,-30.53,,0.0,0.0,0.0,1.48,-18.54,0.31,0.28,0.81,0.81,77.09,43.46,82.03,,1.08,-13.53,-12.53,1.48,107.98,4.01,-0.65,0.0,0.0,0.0,0,TRAIN,0.0
1604,10.18,14.97,34.67,0.83,0.94,1.72,1239.72,39.87,85.97,266.81,0.32,0.47,1.47,62.91,31.99,82.47,2.27,20.53,179.59,-1763.49,9.3,13.38,26.79,0.96,1.16,1.86,1051.0,51.21,66.87,189.07,0.3,0.44,1.44,61.6,30.45,80.58,2.45,21.54,150.58,-1424.66,6.28,9.39,15.82,1.03,1.29,1.97,916.2,66.61,51.0,171.59,0.33,0.49,1.49,68.42,33.09,55.47,3.07,22.95,156.41,-2196.79,0,TRAIN,0.0
1605,6.53,43.26,23.92,0.14,0.23,0.77,1333.79,82.71,929.78,507.69,0.7,4.67,6.63,9.55,84.91,39.01,0.33,0.0,11.08,-15.8,2.17,12.18,8.34,0.22,0.28,0.93,1405.37,62.88,1036.05,683.38,0.75,4.2,5.62,4.51,82.21,31.33,0.59,0.0,9.04,-19.34,0.97,4.45,2.79,0.3,0.32,1.02,1041.67,13.93,804.74,575.44,0.78,3.57,4.57,4.65,78.11,36.01,1.09,0.0,10.53,-24.52,0,TRAIN,0.0
1606,11.66,20.82,13.61,0.59,0.88,0.88,424.78,53.53,183.9,0.0,0.44,0.79,1.79,40.18,44.0,57.41,0.91,0.0,33.29,51.48,-43.01,-114.13,-88.49,2.25,2.56,2.56,750.94,42.68,137.05,,0.62,1.65,2.65,-0.86,62.31,-11.16,1.56,0.0,86.72,114.24,10.58,22.19,7.46,2.96,3.85,3.85,256.72,45.05,50.9,,0.52,1.1,2.1,62.06,52.3,90.28,3.51,0.0,36.31,49.35,0,TRAIN,0.0
1607,7.96,10.09,2.97,3.73,3.79,3.79,135.81,1.84,27.25,,0.2,0.26,1.27,44.0,21.15,95.99,3.42,0.0,13.45,60.04,6.03,13.46,2.14,0.03,0.35,0.35,129.46,21.36,66.87,,0.55,1.23,2.23,22.29,55.23,25.95,2.13,0.0,5.77,44.66,-25.98,-401.79,,0.28,0.61,0.61,118.86,35.82,109.9,,0.94,14.47,15.47,-13.52,93.53,-27.77,0.15,0.0,2.75,-78.88,0,TRAIN,0.0
1608,-0.06,-3.63,-0.15,0.5,0.65,0.68,745.4,80.83,517.25,14.34,0.98,58.06,59.06,-0.06,98.31,11.17,0.69,33.84,0.0,0.0,0.18,9.37,0.43,0.35,0.36,0.37,861.84,5.35,456.58,5.23,0.98,50.06,51.06,0.18,98.04,21.44,0.58,33.59,0.0,0.0,0.11,6.25,0.26,0.49,0.53,0.54,866.4,16.34,413.6,4.04,0.98,55.77,56.77,0.11,98.24,21.97,0.7,25.08,0.0,0.0,0,TRAIN,0.0
1609,0.7,3.19,2.93,0.0,0.06,0.54,1535.41,40.93,729.43,389.94,0.71,3.25,4.59,5.32,78.23,15.71,0.56,4.11,19.5,-726.99,1.68,7.23,5.54,0.0,0.14,0.73,1207.25,73.3,469.48,309.48,0.71,3.06,4.31,7.08,76.82,13.27,0.62,4.4,17.87,-275.15,1.83,7.13,4.9,0.0,0.13,0.66,974.85,61.13,413.86,248.41,0.68,2.66,3.89,7.28,74.32,10.9,0.61,5.16,14.6,-749.37,0,TRAIN,0.0
1610,-1.03,-1.08,-4.14,2.4,5.92,10.18,1461.55,196.76,55.84,241.2,0.05,0.05,1.05,39.99,4.84,323.8,1.57,0.0,164.7,-69.92,2.25,3.02,33.04,0.13,0.98,2.2,5366.31,1089.42,1294.27,1605.73,0.26,0.34,1.34,30.81,25.65,48.33,1.61,0.0,419.91,-73.27,-19.47,-64.87,-436.94,0.05,0.16,0.72,8166.81,595.84,5580.0,3176.01,0.7,2.33,3.33,2.61,69.98,-14.68,0.6,0.0,495.44,-48.85,0,TRAIN,0.0
1611,14.26,18.82,6.05,1.89,4.13,4.13,154.39,79.41,35.37,,0.24,0.32,1.32,87.85,24.22,64.68,18.05,0.0,31.21,90.45,11.91,13.11,5.56,5.29,10.32,10.32,170.41,70.16,13.95,,0.09,0.1,1.1,62.16,9.14,166.29,6.41,0.0,23.46,79.22,4.04,4.28,2.92,18.46,19.81,19.81,262.59,15.81,11.72,,0.06,0.06,1.06,20.48,5.65,136.06,9.01,0.0,11.86,62.2,0,TRAIN,0.0
1612,7.38,29.8,31.87,0.44,0.44,0.56,1571.15,0.3,585.03,73.84,0.75,3.01,4.04,7.57,75.23,11.93,0.78,0.0,0.8,3.34,1.3,5.05,10.29,0.18,0.19,0.42,2880.02,0.73,1053.73,249.3,0.74,2.86,3.87,2.2,74.17,5.37,0.74,0.0,7.1,-211.79,0.76,2.86,3.29,0.08,0.16,0.27,1580.13,44.61,571.84,65.81,0.73,2.76,3.77,1.83,73.45,6.38,0.7,0.0,4.64,98.94,0,TRAIN,0.0
1613,7.5,7.75,25.29,5.82,7.48,20.94,1226.89,34.96,21.31,290.74,0.03,0.03,1.03,15.96,3.23,539.19,1.56,0.0,28.5,55.06,8.63,9.31,25.02,3.71,5.64,14.6,1058.01,57.86,30.23,274.69,0.07,0.08,1.08,16.38,7.25,242.96,1.68,0.0,22.47,45.92,6.37,6.9,16.8,7.84,8.45,14.93,959.61,15.54,26.31,172.82,0.08,0.08,1.08,14.62,7.61,171.28,1.66,0.0,21.75,77.63,0,TRAIN,0.0
1614,-5.13,-8.62,-22.71,0.09,0.2,0.97,1612.67,37.43,163.83,277.99,0.4,0.68,1.68,14.24,40.49,0.28,0.98,26.6,85.79,313.11,-7.12,-12.49,-31.54,0.06,0.12,0.76,1616.76,22.75,190.44,256.04,0.43,0.75,1.75,13.29,43.0,-4.01,0.92,28.23,90.39,395.56,-1.7,-2.97,-8.24,0.06,0.21,0.84,1765.72,59.05,158.98,249.55,0.43,0.75,1.75,16.83,42.79,9.22,0.94,29.49,89.9,1288.55,0,TRAIN,0.0
1615,-28.88,-85.45,-3.75,2.02,1.33,1.33,47.21,22.58,-33.05,,0.66,1.96,2.96,-23.19,66.2,98.38,0.88,0.0,0.74,4.74,8.68,44.79,4.49,-1.2,0.51,0.51,188.73,90.64,52.53,,0.81,4.16,5.16,9.7,80.63,34.2,0.85,6.11,0.53,2.4,18.8,66.7,4.69,0.45,0.89,0.89,90.75,27.08,61.5,,0.72,2.55,3.55,34.51,71.82,50.57,0.82,3.06,3.92,22.6,0,TRAIN,0.0
1616,-8.55,-284.78,-4.13,0.27,0.77,0.77,175.76,75.8,152.29,0.98,0.97,32.32,33.32,63.33,97.0,6.12,0.39,0.0,34.7,120.75,7.48,77.07,3.13,0.34,0.8,0.82,152.52,61.55,132.27,1.65,0.9,9.3,10.3,60.61,90.3,21.61,0.89,0.0,22.2,92.15,12.66,55.26,4.2,0.41,0.84,0.86,120.88,39.41,90.81,1.8,0.77,3.37,4.37,107.8,77.1,35.5,0.7,0.0,31.6,75.34,0,TRAIN,0.0
1617,0.15,0.4,0.15,0.11,0.49,0.62,361.04,83.27,218.03,27.75,0.61,1.59,2.59,5.34,61.4,6.56,0.62,0.0,5.15,52.25,0.85,2.63,1.12,0.05,0.49,0.54,479.88,140.57,319.16,13.56,0.68,2.09,3.09,5.09,67.69,1.26,0.51,0.0,5.57,71.37,-8.63,-39.98,-14.97,0.19,0.87,0.91,631.85,214.24,312.52,9.9,0.78,3.63,4.63,-4.36,78.42,0.8,0.92,0.0,7.41,79.47,0,TRAIN,0.0
1618,13.78,27.02,9.49,1.85,1.85,2.14,250.66,0.39,55.31,20.85,0.49,0.96,1.96,48.35,48.99,54.78,1.84,25.46,23.81,60.09,-4.55,-7.52,-2.89,1.47,1.9,2.79,231.92,20.62,27.6,43.37,0.39,0.65,1.65,23.62,39.49,30.57,1.92,25.66,17.9,103.31,-43.23,-119.48,-24.64,0.66,1.12,1.75,207.49,33.88,52.14,47.56,0.64,1.76,2.76,5.24,63.82,-38.57,1.38,22.01,27.63,957.72,0,TRAIN,0.0
1619,-13.93,-24.89,-90.41,0.0,0.71,1.89,2361.91,359.35,476.86,604.48,0.44,0.79,1.79,18.61,44.03,5.2,1.33,1.19,211.16,811.24,-25.87,-62.52,-144.31,0.1,0.82,1.28,2036.31,356.6,463.66,229.25,0.59,1.42,2.42,9.54,58.63,-21.8,1.1,1.51,197.55,-239.47,-19.34,-66.58,-151.44,0.02,0.72,1.04,2850.36,685.71,284.9,317.27,0.71,2.44,3.44,15.53,70.95,-1.9,1.02,24.57,273.08,-554.08,0,TRAIN,0.0
1620,0.26,1.27,0.54,0.36,0.56,1.05,745.4,75.21,272.75,188.23,0.78,3.75,4.83,6.67,79.3,19.73,1.03,14.32,13.13,61.27,1.54,6.64,3.4,0.05,0.44,1.09,807.11,133.83,342.92,225.13,0.65,2.81,4.31,8.01,76.81,22.76,0.85,0.0,14.31,156.13,0.94,6.81,3.89,0.03,0.4,0.64,1499.43,370.91,716.68,235.5,0.81,5.84,7.21,4.44,86.13,11.45,0.49,25.38,14.4,-37.95,0,TRAIN,0.0
1621,48.54,81.26,21.3,0.65,1.71,1.95,132.1,66.7,62.84,15.03,0.4,0.67,1.67,48.54,40.27,123.48,2.66,0.0,0.0,0.0,48.93,81.84,28.78,1.1,1.95,2.0,214.67,71.38,83.98,4.0,0.4,0.67,1.67,68.06,40.21,124.55,2.9,0.0,11.25,23.67,23.3,35.54,24.79,0.77,2.13,2.19,387.28,178.27,130.42,8.11,0.34,0.53,1.53,38.25,34.43,71.39,2.67,0.0,15.9,32.0,0,TRAIN,0.0
1622,1.6,2.43,3.63,0.1,0.94,2.43,825.04,75.14,90.4,136.53,0.2,0.31,1.52,23.54,34.07,44.06,1.0,6.12,49.73,136.5,-11.59,-29.94,-16.99,0.93,1.23,2.58,534.85,31.59,104.71,142.92,0.45,1.17,2.58,22.23,61.27,9.88,1.3,20.42,49.56,264.01,-16.57,-55.17,-23.29,0.71,1.09,2.43,511.46,40.55,106.43,145.06,0.54,1.8,3.33,23.97,69.96,-6.92,1.27,27.76,56.97,-10439.25,0,TRAIN,0.0
1623,-8.66,99.8,-821.1,0.0,0.38,0.39,34517.36,7921.52,20721.57,269.33,0.69,-7.9,-11.53,-4.95,108.68,-11.54,-0.06,3.6,351.49,-125.81,-9.04,57.15,-332.69,9.26,29.14,29.35,13433.49,785.55,43.84,9.46,0.57,-3.57,-6.32,-6.23,115.82,-8.55,0.45,1.41,103.44,-286.2,17.68,1094.5,180.56,1.63,10.68,10.72,3717.01,538.75,62.25,2.67,0.41,25.28,61.9,20.07,98.38,65.54,0.49,0.24,24.43,27.58,0,TRAIN,0.0
1624,2.09,2.54,4.71,1.34,2.59,5.29,819.73,89.6,65.94,196.99,0.14,0.17,1.22,19.24,17.74,68.78,1.63,1.48,38.63,89.93,-9.98,-12.54,-20.43,1.16,2.43,4.85,747.7,82.02,60.01,162.15,0.15,0.19,1.26,10.37,20.45,-9.45,1.5,0.83,41.69,164.73,-11.62,-17.48,-25.31,0.13,0.79,1.99,792.87,85.4,124.02,162.93,0.29,0.44,1.5,5.6,33.55,-8.1,1.17,6.2,37.51,214.1,0,TRAIN,0.0
1625,4.85,8.56,106.92,1.53,2.04,2.06,8032.73,1763.08,3449.08,48.51,0.43,0.77,1.77,5.73,43.41,23.51,5.28,0.0,19.57,-7.15,2.89,12.29,52.09,0.74,0.82,0.83,6580.96,402.2,4965.49,26.07,0.77,3.26,4.26,2.89,76.5,16.92,0.64,0.0,0.0,0.0,-9.45,-48.54,,0.76,0.9,0.9,,,,,0.81,4.14,5.14,-9.45,80.53,10.41,0.71,0.0,,0.0,0,TRAIN,0.0
1626,1.12,-39.67,0.69,0.14,0.73,0.79,224.7,127.62,217.73,14.11,1.03,-36.32,-35.32,6.3,102.83,9.59,0.09,0.0,3.2,25.05,-13.5,83.03,-8.91,0.18,0.7,0.7,240.83,137.36,268.84,0.16,1.16,-7.15,-6.15,0.06,116.26,-3.18,-0.65,0.0,8.95,546.27,2.16,73.67,1.77,0.17,0.76,0.77,299.2,166.87,284.17,3.39,0.97,33.14,34.14,12.3,97.07,10.07,0.15,0.0,8.33,75.29,0,TRAIN,0.0
1627,18.24,93.93,13.17,0.05,1.3,1.31,262.85,187.42,175.22,2.39,0.81,4.15,5.15,42.53,80.58,25.72,2.75,0.0,17.54,47.59,0.75,44.92,0.99,1.37,6.64,7.04,484.47,280.55,62.46,25.18,0.98,58.96,59.96,19.08,98.33,2.09,15.13,0.0,24.33,105.45,2.51,74.54,4.04,0.11,1.87,1.98,585.28,461.3,67.7,29.82,0.96,28.63,29.69,13.02,96.63,3.0,17.66,36.74,16.9,69.16,0,TRAIN,0.0
1628,-1.51,-28.7,-22.38,0.02,0.06,0.06,5410.18,185.91,10.51,,0.94,17.98,19.06,-1.51,94.75,4.07,0.16,83.91,0.0,0.0,-0.96,-20.48,-5.07,25.06,25.71,25.71,1921.69,5.38,8.28,0.0,0.95,20.27,21.27,-0.96,95.3,13.52,1.12,83.4,0.0,0.0,4.42,47.77,25.0,40.72,42.28,42.28,2059.32,12.13,7.75,0.0,0.91,9.81,10.81,4.42,90.75,12.86,1.19,78.17,0.0,0.0,0,TRAIN,0.0
1629,7.5,63.78,3.26,0.15,1.13,1.13,158.38,135.31,138.23,,0.88,7.51,8.51,42.81,88.24,8.5,,0.0,15.36,79.97,-0.05,-0.52,-0.02,0.08,1.07,1.07,133.51,117.62,118.5,0.0,0.9,8.99,9.99,62.81,89.99,0.03,2.6,0.0,22.99,94.66,-9.04,-146.08,,0.3,1.02,1.02,109.2,72.78,101.32,,0.94,15.17,16.17,100.22,93.81,-8.04,1.42,0.0,23.48,67.99,0,TRAIN,0.0
1630,19.47,-24.07,4.19,0.06,0.09,0.54,78.3,4.83,139.85,62.8,1.81,-2.24,-1.24,24.78,180.9,11.18,-28.2,0.0,1.14,19.86,42.86,276.27,12.03,-0.19,0.64,1.17,102.43,70.08,84.9,45.54,0.84,5.45,6.45,48.5,84.49,51.52,8.42,0.0,1.58,11.31,31.92,82.51,14.49,-0.11,0.98,1.3,165.28,108.93,99.61,32.89,0.61,1.58,2.58,37.69,61.31,52.67,1.89,0.0,2.62,13.09,0,TRAIN,0.0
1631,3.44,15.62,14.75,0.17,4.63,4.63,1561.7,307.09,68.78,0.02,0.49,2.23,4.54,17.4,77.98,18.35,0.83,0.0,59.89,93.01,5.71,21.72,26.22,0.05,5.87,5.87,1677.33,315.34,54.13,0.02,0.4,1.52,3.81,19.45,73.72,27.14,0.77,0.0,63.16,79.81,0.5,1.86,2.64,0.18,8.15,9.16,1933.82,339.31,42.52,43.17,0.38,1.41,3.74,13.61,73.28,11.85,0.77,0.0,69.67,75.86,0,TRAIN,0.0
1632,7.56,21.44,14.72,0.34,0.73,2.3,708.84,27.99,71.82,114.92,0.62,1.76,2.84,19.48,64.75,27.58,1.14,26.9,23.22,137.0,9.54,24.85,18.91,0.2,0.45,1.57,723.55,31.03,124.88,141.22,0.49,1.28,2.6,21.07,61.6,41.59,0.96,8.29,22.86,91.06,-0.18,-0.53,-0.39,0.09,0.3,1.35,786.17,27.61,134.31,142.7,0.48,1.41,2.91,11.77,65.64,25.9,0.86,7.28,25.82,260.12,0,TRAIN,0.0
1633,0.65,0.92,0.35,2.0,3.1,3.1,193.45,58.36,52.91,0.0,0.29,0.41,1.41,29.11,29.25,37.63,5.09,0.0,15.12,71.34,-4.23,-6.1,-3.14,0.68,2.6,2.87,270.42,147.87,77.24,21.1,0.31,0.44,1.44,22.2,30.64,19.54,4.19,0.0,19.59,80.37,-9.29,-12.71,-8.47,1.89,3.45,3.75,332.07,123.97,79.64,24.61,0.27,0.37,1.37,19.06,26.95,6.63,8.44,0.0,25.86,92.64,0,TRAIN,0.0
1634,12.26,90.31,10.04,0.03,1.14,1.14,298.19,174.25,157.06,0.0,0.75,5.54,7.37,12.26,86.43,38.72,1.02,0.0,0.0,0.0,0.38,2.45,0.49,0.06,0.99,0.99,473.16,254.5,272.77,,0.79,5.15,6.51,0.38,84.64,17.74,0.86,0.0,0.0,0.0,1.15,6.89,1.31,0.07,0.92,0.95,414.27,235.75,277.05,6.3,0.8,4.79,5.98,4.98,83.27,21.13,0.82,0.0,4.35,18.78,0,TRAIN,0.0
1635,-0.84,-3.38,-12.45,0.0,2.29,5.34,5365.82,1115.57,511.5,2378.75,0.75,3.0,4.0,6.15,75.01,3.62,3.8,21.72,103.07,-45.65,31.31,62.2,33.35,0.01,2.06,3.12,388.8,200.04,50.87,110.39,0.5,0.99,1.99,36.02,49.67,67.94,4.44,13.55,5.02,12.06,-4.7,-9.12,-11.13,0.01,1.51,3.3,860.77,274.22,83.5,373.35,0.48,0.94,1.94,1.81,48.39,-4.05,3.77,14.4,15.42,-167.37,0,TRAIN,0.0
1636,4.42,9.68,2.72,0.29,1.23,1.42,224.59,91.53,95.94,19.0,0.45,0.99,2.19,12.2,54.37,23.01,1.24,0.98,4.8,296.84,1.2,2.21,0.67,1.14,1.78,1.78,202.58,44.46,68.78,0.0,0.36,0.66,1.84,10.02,45.64,20.45,1.45,0.55,4.89,51.74,4.93,9.62,2.99,0.96,1.63,1.75,221.3,58.78,88.26,10.61,0.41,0.81,1.95,13.93,48.82,23.48,1.77,0.0,5.47,44.04,0,TRAIN,0.0
1637,-8.54,-8.63,-9.69,93.08,93.08,93.08,412.74,,4.36,,0.01,0.01,1.01,-8.54,1.07,-800.0,,0.0,0.0,0.0,-27.36,-28.48,-307.49,25.33,25.33,25.33,4101.33,0.0,158.44,0.0,0.04,0.04,1.04,-27.36,3.92,-698.64,,0.0,0.0,0.0,0.77,0.85,0.58,7.54,10.29,10.29,273.97,71.39,26.0,,0.1,0.11,1.11,2.11,9.59,8.03,,0.0,0.75,24.39,0,TRAIN,0.0
1638,4.6,11.97,13.9,0.0,1.4,1.83,1099.25,349.92,238.67,109.09,0.53,1.39,2.6,9.22,61.53,21.4,1.18,23.96,13.93,57.82,0.49,1.3,1.53,0.0,1.01,1.33,1142.22,381.5,328.77,124.65,0.49,1.3,2.65,5.45,62.31,17.21,0.96,16.8,15.51,68.66,0.42,1.07,1.29,0.0,1.01,1.34,1121.42,348.0,297.08,114.45,0.47,1.2,2.56,5.1,60.91,18.2,0.94,18.46,14.42,88.25,0,TRAIN,0.0
1639,19.09,96.65,6.06,0.71,1.17,1.17,115.54,39.85,86.28,0.0,0.8,4.06,5.06,27.8,80.25,27.42,2.09,4.4,2.77,23.97,11.03,35.81,4.24,0.32,0.9,0.93,140.14,52.02,90.49,3.54,0.69,2.25,3.25,24.57,69.2,22.06,0.88,1.1,5.2,41.16,6.18,20.77,2.71,0.17,0.99,0.99,159.42,77.55,95.15,,0.7,2.36,3.36,23.58,70.22,16.02,0.98,8.35,7.62,54.39,0,TRAIN,0.0
1640,12.19,14.31,13.08,3.79,4.64,10.73,390.56,16.37,19.19,118.42,0.15,0.17,1.17,47.68,14.8,200.28,2.03,0.0,38.08,324.87,22.94,28.06,26.49,9.34,11.1,22.02,421.41,19.98,11.33,125.54,0.18,0.22,1.22,51.34,18.22,185.84,2.42,0.0,32.78,100.48,-5.46,-6.78,-6.59,3.61,4.07,5.77,439.28,22.66,48.56,83.71,0.19,0.24,1.24,23.75,19.41,34.5,2.5,0.0,35.26,-2841.21,0,TRAIN,0.0
1641,12.96,88.53,3.66,0.41,1.43,1.43,102.91,32.71,28.46,0.0,0.85,5.8,6.83,29.71,85.36,29.79,0.53,7.76,4.74,34.7,7.1,30.27,1.95,0.28,1.47,1.47,100.12,30.81,24.64,,0.76,3.25,4.26,16.78,76.54,29.91,0.52,1.25,2.65,25.15,6.31,21.94,1.68,0.32,2.17,2.17,97.09,42.28,25.06,,0.71,2.48,3.48,15.61,71.25,28.75,0.78,0.0,2.48,26.3,0,TRAIN,0.0
